SYSTEM,프로그램 종료,24/03/19,15:23:23,O
SYSTEM,프로그램 종료,24/03/19,15:31:19,O
SYSTEM,프로그램 종료,24/03/19,15:43:09,O
NORMAL,SYSNEX 로그인!,24/03/19,16:15:43,O
SYSTEM,SYSNEX-프로그램 종료,24/03/19,18:36:04,O
